week,gameId,playId,nflId,displayName,position,frameId,teamAbbr,quarter,down,yardsToGo,yardlineNumber,yards_to_EZ,gameClock,av_x,av_y,av_dir,av_or,av_speed,av_dis,av_acc,wasInitialPassRusher,pred,class
1,2022091200,3467,53438,Patrick Surtain,CB,92,DEN,4,1,10,30,30,06:08:00,8.197776099310982,9.98377815924748,79.62,232.35155555555556,1.3646666666666667,0.1388888888888889,0.7026666666666667,0,2.280217484000813e-4,0
1,2022091200,3467,53534,Baron Browning,ILB,92,DEN,4,1,10,30,30,06:08:00,2.8064427659776476,-5.928444062974743,236.76822222222225,248.16422222222224,1.467111111111111,0.14866666666666667,0.8611111111111112,1,0.3004019459547172,0
1,2022091200,3491,35459,Kareem Jackson,SS,93,DEN,4,2,8,32,32,05:31:00,14.954376678466796,9.007188110351601,74.37625,257.814375,0.415625,0.0421875,0.384375,0,1.8517977882954125e-5,0
1,2022091200,3491,42030,K'Waun Williams,CB,93,DEN,4,2,8,32,32,05:31:00,6.295001678466797,12.4637506103516,262.3090625,246.1596875,0.251875,0.024375,0.5475,0,0.0022599556166425327,0
1,2022091200,3491,42393,Ronald Darby,CB,93,DEN,4,2,8,32,32,05:31:00,6.177189178466797,-10.017499389648398,53.7640625,314.274375,0.8059375,0.079375,0.4590625,0,6.356988549946964e-4,0
1,2022091200,3491,42826,DeShawn Williams,DE,93,DEN,4,2,8,32,32,05:31:00,0.854376678466797,2.132813110351602,288.6034375,270.5125,0.18375,0.0196875,0.27468750000000003,1,0.9867832811503472,1
1,2022091200,3491,42929,Alex Singleton,ILB,93,DEN,4,2,8,32,32,05:31:00,5.472501678466797,5.155625610351601,213.53375,272.11593750000003,0.3675,0.0371875,0.6409375,0,0.047918939860657137,0
1,2022091200,3491,43387,Justin Simmons,FS,93,DEN,4,2,8,32,32,05:31:00,10.541251678466798,-4.459999389648399,276.74375,293.000625,0.2846875,0.029375,0.2615625,0,9.091633268023435e-4,0
1,2022091200,3491,45011,D.J. Jones,NT,93,DEN,4,2,8,32,32,05:31:00,0.9753141784667968,-0.7559368896483984,170.1371875,280.3225,0.15375,0.0165625,0.1696875,1,0.9944776465411025,1
1,2022091200,3491,46074,Bradley Chubb,OLB,93,DEN,4,2,8,32,32,05:31:00,1.5721891784667965,6.620313110351602,228.248125,231.6378125,0.8915625,0.090625,0.941875,1,0.8389982047231348,1
1,2022091200,3491,47854,Dre'Mont Jones,DE,93,DEN,4,2,8,32,32,05:31:00,0.7059391784667972,-3.2890618896483987,191.429375,265.515625,0.1490625,0.0153125,0.3471875,1,0.980074849060607,1
1,2022091200,3491,53438,Patrick Surtain,CB,93,DEN,4,2,8,32,32,05:31:00,7.771251678466797,19.6293756103516,75.284375,218.6446875,0.4296875,0.045,0.4440625,0,3.138041457697452e-4,0
1,2022091200,3491,53534,Baron Browning,ILB,93,DEN,4,2,8,32,32,05:31:00,0.6118766784667968,-6.615311889648398,212.9015625,295.240625,0.12,0.0128125,0.2053125,0,0.6008885142198381,1
1,2022091200,3515,35459,Kareem Jackson,SS,138,DEN,4,3,6,34,34,04:54:00,11.499178387367584,9.814794673135848,186.10945205479453,271.21082191780823,0.679041095890411,0.06726027397260274,0.6413698630136986,0,4.463300316212102e-4,0
1,2022091200,3515,42030,K'Waun Williams,CB,138,DEN,4,3,6,34,34,04:54:00,5.316575647641557,13.553013851218038,215.30479452054792,251.05438356164385,0.356027397260274,0.03616438356164384,0.4742465753424658,0,0.0037857549333144085,0
1,2022091200,3515,42393,Ronald Darby,CB,138,DEN,4,3,6,34,34,04:54:00,7.579863318874433,-8.989999847412099,135.97465753424655,285.37424657534245,0.3891780821917809,0.03917808219178082,0.5035616438356164,0,4.348271226351639e-4,0
1,2022091200,3515,42403,Randy Gregory,OLB,138,DEN,4,3,6,34,34,04:54:00,2.628767428463474,-5.969588888507989,225.6395890410959,280.19849315068495,0.22356164383561644,0.02287671232876712,0.3652054794520548,1,0.6433018906983635,1
1,2022091200,3515,42929,Alex Singleton,ILB,138,DEN,4,3,6,34,34,04:54:00,6.079589346271693,-2.4667121761792217,227.12972602739725,268.7321917808219,0.39287671232876714,0.03863013698630137,0.4893150684931507,0,0.030952693562523937,0
1,2022091200,3515,43387,Justin Simmons,FS,138,DEN,4,3,6,34,34,04:54:00,15.104657839422378,-3.604520395357304,117.0209589041096,274.7721917808219,0.3935616438356164,0.03945205479452055,0.4073972602739726,0,1.4354902290952694e-5,0
1,2022091200,3515,45011,D.J. Jones,NT,138,DEN,4,3,6,34,34,04:54:00,2.81205509969635,-1.224657381658674,175.77123287671233,259.55561643835614,0.26465753424657534,0.02671232876712329,0.34671232876712327,1,0.9812179459489543,1
1,2022091200,3515,46074,Bradley Chubb,OLB,138,DEN,4,3,6,34,34,04:54:00,2.7671235928470357,6.1638357690262575,214.34931506849315,212.64958904109588,0.1591780821917808,0.01493150684931506,0.3584931506849315,1,0.6168792626620417,1
1,2022091200,3515,47854,Dre'Mont Jones,DE,138,DEN,4,3,6,34,34,04:54:00,2.6158907161347065,2.6027398786152984,214.84205479452055,259.9264383561644,0.20082191780821915,0.02095890410958904,0.2952054794520548,1,0.9342919911824588,1
1,2022091200,3515,52706,Jonas Griffith,ILB,138,DEN,4,3,6,34,34,04:54:00,6.758219483257994,1.3769864539577643,197.853698630137,271.6605479452055,0.513972602739726,0.05068493150684931,0.7124657534246576,0,0.01751183554335346,0
1,2022091200,3515,53438,Patrick Surtain,CB,138,DEN,4,3,6,34,34,04:54:00,3.025890716134707,20.086575495053655,212.596301369863,264.91,0.2580821917808219,0.02616438356164383,0.4704109589041096,0,0.019455365960008353,0
1,2022091200,3574,42543,Quandre Diggs,FS,138,SEA,4,2,5,27,73,03:25:00,15.735893772670158,-10.155536095755416,91.78267857142858,272.0360714285714,0.58375,0.05910714285714286,0.3682142857142857,0,7.434843171540904e-6,0
1,2022091200,3574,42827,Justin Coleman,CB,138,SEA,4,2,5,27,73,03:25:00,4.245179486955871,-12.34464323861256,81.92910714285715,320.0989285714286,0.3082142857142857,0.03089285714285714,0.4346428571428571,0,0.00328993078565569,0
1,2022091200,3574,43436,Quinton Jefferson,DE,138,SEA,4,2,5,27,73,03:25:00,1.137679486955873,2.0410710471017266,243.53428571428572,274.0989285714286,0.19875,0.02107142857142857,0.2592857142857143,1,0.9786070116438097,1
1,2022091200,3574,44873,Josh Jones,FS,138,SEA,4,2,5,27,73,03:25:00,11.100893772670158,5.312321047101727,92.17303571428572,257.4798214285714,0.5891071428571428,0.05857142857142857,0.3669642857142857,0,2.223918827044113e-4,0
1,2022091200,3574,46117,Uchenna Nwosu,OLB,138,SEA,4,2,5,27,73,03:25:00,1.385000915527301,5.779463904244584,243.30589285714285,234.3855357142857,0.2133928571428571,0.02107142857142857,0.4125,1,0.8338771135263258,1
1,2022091200,3574,46487,Poona Ford,DE,138,SEA,4,2,5,27,73,03:25:00,1.3255366298130158,-1.4853575243268444,199.93339285714285,309.6767857142857,0.12125,0.0125,0.26857142857142857,1,0.9665225851230358,1
1,2022091200,3574,47871,Cody Barton,MLB,138,SEA,4,2,5,27,73,03:25:00,5.068572344098729,2.638571047101727,198.37,270.0285714285714,0.3894642857142857,0.03839285714285714,0.4589285714285714,0,0.044249824989382534,0
1,2022091200,3574,47941,Michael Jackson,CB,138,SEA,4,2,5,27,73,03:25:00,7.258036629813016,-20.21857181004113,158.01732142857142,331.80267857142854,0.31464285714285717,0.03160714285714285,0.46625,0,5.357847324196515e-4,0
1,2022091200,3574,52435,Jordyn Brooks,ILB,138,SEA,4,2,5,27,73,03:25:00,6.117679486955873,-0.6355360957554165,203.21517857142857,283.4276785714286,0.1505357142857143,0.01517857142857142,0.33482142857142855,0,0.024597818882602623,0
1,2022091200,3574,52456,Darrell Taylor,OLB,138,SEA,4,2,5,27,73,03:25:00,0.9316080583844434,-5.793928952898273,213.81732142857143,277.5439285714286,0.2319642857142857,0.02464285714285714,0.3642857142857142,1,0.8545731209601588,1
1,2022091200,3574,54618,Tariq Woolen,CB,138,SEA,4,2,5,27,73,03:25:00,6.668036629813015,10.982321047101728,121.98714285714286,249.3244642857143,0.33267857142857143,0.03357142857142857,0.3717857142857143,0,7.647373127908149e-4,0
1,2022091200,3596,41464,Shelby Harris,DT,140,SEA,4,3,5,27,73,03:21:00,2.8029827613161467,2.2845614798026705,231.7638596491228,276.8257894736842,0.21298245614035088,0.02263157894736842,0.2752631578947368,1,0.9876556087839699,1
1,2022091200,3596,42543,Quandre Diggs,FS,140,SEA,4,3,5,27,73,03:21:00,15.55035118236878,-8.50561395879382,205.3278947368421,293.0801754385965,0.7817543859649123,0.07771929824561404,0.5929824561403508,0,1.6501319847382222e-5,0
1,2022091200,3596,42827,Justin Coleman,CB,140,SEA,4,3,5,27,73,03:21:00,6.774912585877549,-6.462280625460487,173.54315789473685,319.3673684210526,3.2742105263157897,0.3268421052631579,1.0917543859649124,0,8.487538631112162e-4,0
1,2022091200,3596,43436,Quinton Jefferson,DE,140,SEA,4,3,5,27,73,03:21:00,2.757368726228428,-3.772982379846452,248.2538596491228,281.1717543859649,0.22280701754385965,0.02350877192982456,0.3292982456140351,1,0.9389286598930282,1
1,2022091200,3596,44873,Josh Jones,FS,140,SEA,4,3,5,27,73,03:21:00,14.965789778860003,5.296666742960566,121.9719298245614,259.049298245614,0.3480701754385965,0.03491228070175439,0.4163157894736842,0,1.7167999476764667e-5,0
1,2022091200,3596,46117,Uchenna Nwosu,OLB,140,SEA,4,3,5,27,73,03:21:00,2.9650880244740407,6.577368497346531,187.06140350877192,210.92543859649123,0.3296491228070175,0.03210526315789473,0.6412280701754386,1,0.5754273297619804,1
1,2022091200,3596,47871,Cody Barton,MLB,140,SEA,4,3,5,27,73,03:21:00,3.0391231121933404,0.8357895499781096,146.78315789473683,275.10350877192985,0.11105263157894738,0.01017543859649122,0.28175438596491226,0,0.13437652271387293,0
1,2022091200,3596,47941,Michael Jackson,CB,140,SEA,4,3,5,27,73,03:21:00,8.645263463070533,-20.014210450021892,165.0340350877193,266.7961403508772,0.3749122807017544,0.03736842105263158,0.44859649122807016,0,2.3148541951840748e-4,0
1,2022091200,3596,52435,Jordyn Brooks,ILB,140,SEA,4,3,5,27,73,03:21:00,3.022456445526673,-1.2966665903727674,231.2277192982456,270.02947368421053,0.163859649122807,0.01736842105263157,0.34842105263157896,1,0.24654428956792962,0
1,2022091200,3596,52456,Darrell Taylor,OLB,140,SEA,4,3,5,27,73,03:21:00,2.959649427982812,-6.1377192219517145,217.4359649122807,293.6173684210526,0.21894736842105264,0.0231578947368421,0.26666666666666666,1,0.5708378051587135,1
1,2022091200,3596,54618,Tariq Woolen,CB,140,SEA,4,3,5,27,73,03:21:00,5.728772235000356,9.654912356995654,113.14473684210526,203.62649122807017,0.7763157894736842,0.0775438596491228,0.5221052631578947,0,0.0016720754751038064,0
1,2022091200,3628,35562,Al Woods,NT,128,SEA,4,1,10,32,68,03:01:00,1.3327049763997414,0.7818752288818004,210.74583333333337,249.17854166666663,0.105625,0.01083333333333333,0.17520833333333333,1,0.9943957753869195,1
1,2022091200,3628,41464,Shelby Harris,DT,128,SEA,4,1,10,32,68,03:01:00,1.346663309733073,-2.5020831044515326,174.83104166666666,249.15270833333332,0.17291666666666666,0.01708333333333333,0.25395833333333334,1,0.993840915255171,1
1,2022091200,3628,42543,Quandre Diggs,FS,128,SEA,4,1,10,32,68,03:01:00,16.03770497639974,8.639583562215133,172.560625,239.285625,0.24375,0.024375,0.42541666666666667,0,1.0350203716232047e-5,0
1,2022091200,3628,42827,Justin Coleman,CB,128,SEA,4,1,10,32,68,03:01:00,5.769996643066406,10.570833562215132,102.69458333333333,245.93958333333333,0.92,0.09041666666666669,1.0379166666666666,0,0.0015784032619877155,0
1,2022091200,3628,44873,Josh Jones,FS,128,SEA,4,1,10,32,68,03:01:00,13.851663309733071,-8.933333104451533,204.711875,283.21125,0.6241666666666666,0.060625,0.6722916666666667,0,5.586537328534649e-5,0
1,2022091200,3628,46117,Uchenna Nwosu,OLB,128,SEA,4,1,10,32,68,03:01:00,1.3956216430664068,-6.262083104451532,222.55708333333337,293.04520833333333,0.19708333333333333,0.01958333333333333,0.33,1,0.8019744008332347,1
1,2022091200,3628,47871,Cody Barton,MLB,128,SEA,4,1,10,32,68,03:01:00,5.602079976399738,-5.232083104451534,176.24604166666666,259.375625,0.06520833333333334,0.006875,0.2075,0,0.027433257609965216,0
1,2022091200,3628,47941,Michael Jackson,CB,128,SEA,4,1,10,32,68,03:01:00,6.556663309733072,-14.211666437784864,139.22729166666667,328.72583333333336,0.069375,0.00708333333333333,0.18458333333333335,0,7.705546445755346e-4,0
1,2022091200,3628,52435,Jordyn Brooks,ILB,128,SEA,4,1,10,32,68,03:01:00,6.74020497639974,3.467500228881801,187.6075,274.48833333333334,0.06020833333333333,0.005625,0.139375,0,0.01377885148872248,0
1,2022091200,3628,54505,Boye Mafe,OLB,128,SEA,4,1,10,32,68,03:01:00,1.3437466430664058,5.808958562215134,198.408125,239.2525,0.11791666666666668,0.011875,0.3016666666666667,1,0.8031552906298607,1
1,2022091200,3628,54618,Tariq Woolen,CB,128,SEA,4,1,10,32,68,03:01:00,2.110413309733073,19.923333562215134,127.68145833333334,258.6177083333333,0.4060416666666667,0.04041666666666667,0.6941666666666667,0,0.025083626597994266,0
1,2022091200,3723,41464,Shelby Harris,DT,309,SEA,4,3,2,40,60,02:00:00,1.2085015674833808,2.079513490083934,205.40898876404495,265.2280149812734,0.14374531835205992,0.01434456928838951,0.20524344569288389,1,0.9950514246921219,1
1,2022091200,3723,42543,Quandre Diggs,FS,309,SEA,4,3,2,40,60,02:00:00,14.94348284089162,3.9200003814697015,143.38640449438202,238.9613108614232,0.28779026217228465,0.02835205992509363,0.3451310861423221,0,1.8430280667378364e-5,0
1,2022091200,3723,42827,Justin Coleman,CB,309,SEA,4,3,2,40,60,02:00:00,3.868164488831695,10.753371167986556,188.96224719101124,237.3583520599251,0.33730337078651684,0.03340823970037453,0.5376029962546817,0,0.00926511913516038,0
1,2022091200,3723,43436,Quinton Jefferson,DE,309,SEA,4,3,2,40,60,02:00:00,0.6227712304047289,-3.192808607294343,198.65408239700375,228.36700374531836,0.17280898876404494,0.01846441947565543,0.22805243445692883,1,0.9827374353218947,1
1,2022091200,3723,44873,Josh Jones,FS,309,SEA,4,3,2,40,60,02:00:00,5.365655125535815,-8.641123214035916,164.04973782771535,289.38026217228463,0.6110486891385768,0.06101123595505618,0.6078277153558053,0,0.023538265094923468,0
1,2022091200,3723,46117,Uchenna Nwosu,OLB,309,SEA,4,3,2,40,60,02:00:00,1.0443817172961147,6.545843078098915,169.79524344569288,212.14153558052433,0.17797752808988765,0.01700374531835206,0.3596629213483146,0,0.8147649590934135,1
1,2022091200,3723,47871,Cody Barton,MLB,309,SEA,4,3,2,40,60,02:00:00,4.435804938269897,-4.4776026147849795,191.90902621722847,257.9970786516854,0.4588014981273408,0.0451310861423221,0.6126966292134831,1,0.07193457853479407,0
1,2022091200,3723,47941,Michael Jackson,CB,309,SEA,4,3,2,40,60,02:00:00,6.470598945760534,-11.239138195309325,165.55404494382023,325.4187640449438,0.2807865168539326,0.02767790262172284,0.4499250936329588,0,0.0010014093128534257,0
1,2022091200,3723,52435,Jordyn Brooks,ILB,309,SEA,4,3,2,40,60,02:00:00,1.8013480094309462,4.347565924540863,201.4070786516854,269.9711235955056,0.20760299625468165,0.02063670411985018,0.3206367041198502,0,0.3804324134062143,0
1,2022091200,3723,52456,Darrell Taylor,OLB,309,SEA,4,3,2,40,60,02:00:00,0.9230708558728936,-5.939362914410448,206.28700374531832,288.01588014981274,0.1558426966292135,0.01558052434456928,0.20404494382022473,1,0.8336892762783269,1
1,2022091200,3723,54618,Tariq Woolen,CB,309,SEA,4,3,2,40,60,02:00:00,1.7943442641125942,18.526404875851725,174.0354307116105,271.593595505618,0.11247191011235956,0.01044943820224719,0.25820224719101126,0,0.03253372445864735,0
1,2022091200,3747,41464,Shelby Harris,DT,41,SEA,4,1,10,49,51,01:24:00,2.163214896065884,1.4639288003103716,207.74928571428572,271.7157142857143,0.3925,0.03964285714285714,0.6357142857142857,1,0.9918439721018154,1
1,2022091200,3747,42543,Quandre Diggs,FS,41,SEA,4,1,10,49,51,01:24:00,16.040714896065882,6.793928800310372,62.67250000000001,246.70714285714288,1.2253571428571428,0.12428571428571428,0.3325,0,5.402653667481808e-6,0
1,2022091200,3747,42827,Justin Coleman,CB,41,SEA,4,1,10,49,51,01:24:00,8.124643467494455,11.770714514596088,225.21964285714284,217.65964285714287,0.5564285714285714,0.05821428571428572,0.47035714285714286,0,5.691543685864407e-4,0
1,2022091200,3747,43436,Quinton Jefferson,DE,41,SEA,4,1,10,49,51,01:24:00,1.8375006103515976,-1.7360711996896283,201.54285714285712,242.78714285714287,0.2675,0.02607142857142857,0.42,1,0.9588235198979569,1
1,2022091200,3747,44873,Josh Jones,FS,41,SEA,4,1,10,49,51,01:24:00,16.00678632463731,-3.9982140568324858,75.95107142857142,278.9685714285714,1.085357142857143,0.10964285714285714,0.45964285714285713,0,5.827710420116154e-6,0
1,2022091200,3747,46117,Uchenna Nwosu,OLB,41,SEA,4,1,10,49,51,01:24:00,3.022857753208741,6.798214514596086,211.4767857142857,200.50785714285715,0.9185714285714286,0.09071428571428572,0.6514285714285715,1,0.5800971351633588,1
1,2022091200,3747,47871,Cody Barton,MLB,41,SEA,4,1,10,49,51,01:24:00,6.171072038923026,-1.1007140568324851,223.0807142857143,268.6464285714286,0.2875,0.02821428571428571,0.5535714285714286,0,0.025178503060135533,0
1,2022091200,3747,47941,Michael Jackson,CB,41,SEA,4,1,10,49,51,01:24:00,8.783572038923026,-13.5899997711182,123.21214285714284,313.42285714285714,0.2542857142857143,0.025,0.3646428571428571,0,1.465033197388023e-4,0
1,2022091200,3747,52435,Jordyn Brooks,ILB,41,SEA,4,1,10,49,51,01:24:00,6.775357753208741,2.733214514596086,126.89928571428572,298.58642857142854,0.5378571428571428,0.0525,0.7467857142857143,0,0.011111494893256885,0
1,2022091200,3747,52456,Darrell Taylor,OLB,41,SEA,4,1,10,49,51,01:24:00,1.7550006103515976,-6.036785485403914,205.4425,307.3932142857143,0.2760714285714286,0.02892857142857143,0.3753571428571429,1,0.7519335849238764,1
1,2022091200,3747,54618,Tariq Woolen,CB,41,SEA,4,1,10,49,51,01:24:00,4.474286324637312,20.68678594316751,147.7275,220.9192857142857,1.4214285714285717,0.14464285714285716,1.440357142857143,0,0.0074918465753999325,0
1,2022091200,3795,41464,Shelby Harris,DT,152,SEA,4,2,14,45,55,01:13:00,1.3907963973756536,0.7226982601105115,225.96936507936508,273.36333333333334,0.11587301587301588,0.01238095238095238,0.1711111111111111,1,0.9957657537490198,1
1,2022091200,3795,42543,Quandre Diggs,FS,152,SEA,4,2,14,45,55,01:13:00,17.4252408418201,8.093333180745432,106.81936507936508,246.62253968253967,0.5565079365079365,0.056190476190476193,0.4480952380952381,0,3.017821319268221e-6,0
1,2022091200,3795,42827,Justin Coleman,CB,152,SEA,4,2,14,45,55,01:13:00,4.932066238645494,12.494920482332734,194.02396825396823,244.26904761904763,0.4720634920634921,0.04746031746031746,0.5512698412698412,0,0.0052009771882511454,0
1,2022091200,3795,43436,Quinton Jefferson,DE,152,SEA,4,2,14,45,55,01:13:00,0.908097984677242,-3.193174755762505,183.67031746031748,248.36492063492065,0.1326984126984127,0.01412698412698412,0.2611111111111111,1,0.9799123300947872,1
1,2022091200,3795,44873,Josh Jones,FS,152,SEA,4,2,14,45,55,01:13:00,7.253971000550257,-5.802222374810124,162.09301587301587,267.43809523809523,0.38666666666666666,0.03936507936507937,0.377936507936508,0,0.006966745809734931,0
1,2022091200,3795,46117,Uchenna Nwosu,OLB,152,SEA,4,2,14,45,55,01:13:00,1.0482567148359705,-6.0452382478259965,222.8946031746032,209.97968253968253,0.25603174603174605,0.02476190476190476,0.4680952380952381,1,0.8770578999360111,1
1,2022091200,3795,46711,Ryan Neal,SS,152,SEA,4,2,14,45,55,01:13:00,15.796351952931207,-8.658095390683139,119.49190476190476,273.3980952380952,0.5484126984126985,0.05507936507936508,0.4415873015873016,0,1.4409884150236147e-5,0
1,2022091200,3795,47941,Michael Jackson,CB,152,SEA,4,2,14,45,55,01:13:00,7.154447191026447,-15.27920650179425,164.82301587301586,316.74857142857144,0.23936507936507936,0.02396825396825397,0.3926984126984127,0,7.216190148620795e-4,0
1,2022091200,3795,52435,Jordyn Brooks,ILB,152,SEA,4,2,14,45,55,01:13:00,5.174923381502638,1.2823807997930512,167.21936507936508,276.8960317460317,0.10714285714285716,0.01095238095238095,0.24142857142857144,0,0.04694888404900627,0
1,2022091200,3795,54505,Boye Mafe,OLB,152,SEA,4,2,14,45,55,01:13:00,1.3165106830899391,5.899999847412099,221.35587301587304,225.1290476190476,0.16031746031746033,0.01539682539682539,0.3298412698412698,1,0.8456491484030494,1
1,2022091200,3795,54618,Tariq Woolen,CB,152,SEA,4,2,14,45,55,01:13:00,2.8723836989629556,20.88031730772956,118.79015873015872,247.3473015873016,0.7171428571428572,0.07031746031746032,0.962063492063492,0,0.01673331397743017,0
1,2022091200,3826,41464,Shelby Harris,DT,89,SEA,4,3,14,45,55,01:11:00,0.8171446881975591,2.1482133701869843,183.22142857142856,290.65500000000003,0.17357142857142857,0.01785714285714285,0.235,1,0.9966512305874524,1
1,2022091200,3826,42543,Quandre Diggs,FS,89,SEA,4,3,14,45,55,01:11:00,16.099644688197557,10.06392765590127,84.0332142857143,252.62392857142856,0.7571428571428571,0.07678571428571429,0.5378571428571428,0,7.812522740506474e-6,0
1,2022091200,3826,42827,Justin Coleman,CB,89,SEA,4,3,14,45,55,01:11:00,4.30857325962613,9.326070513044128,247.2921428571429,234.08214285714288,1.0778571428571428,0.11035714285714286,0.9517857142857142,0,0.014573141964891966,0
1,2022091200,3826,43436,Quinton Jefferson,DE,89,SEA,4,3,14,45,55,01:11:00,0.5692875453404171,-2.958215201241586,238.9089285714286,262.3335714285714,0.32285714285714284,0.0325,0.4503571428571429,1,0.9890717897884582,1
1,2022091200,3826,44873,Josh Jones,FS,89,SEA,4,3,14,45,55,01:11:00,8.726787545340416,-4.17357234409873,170.2810714285714,281.2975,0.5932142857142857,0.05892857142857143,0.7428571428571429,0,0.002787994455622533,0
1,2022091200,3826,46711,Ryan Neal,SS,89,SEA,4,3,14,45,55,01:11:00,16.8275018310547,-7.3046437726701585,121.57428571428572,283.00892857142856,0.3992857142857143,0.03892857142857143,0.4617857142857143,0,6.91097875685818e-6,0
1,2022091200,3826,47941,Michael Jackson,CB,89,SEA,4,3,14,45,55,01:11:00,7.426430402483273,-11.708929486955872,106.80607142857144,332.96857142857147,0.2885714285714286,0.02964285714285714,0.29678571428571426,0,4.4482403424729545e-4,0
1,2022091200,3826,52435,Jordyn Brooks,ILB,89,SEA,4,3,14,45,55,01:11:00,10.701430402483274,3.9032133701869847,173.855,272.81107142857144,0.46785714285714286,0.04857142857142857,0.5907142857142857,0,0.001116762072439678,0
1,2022091200,3826,52456,Darrell Taylor,OLB,89,SEA,4,3,14,45,55,01:11:00,0.9192875453404156,-8.153929486955871,189.79892857142855,311.60035714285715,0.36107142857142854,0.03607142857142857,0.5992857142857143,1,0.8651866163759284,1
1,2022091200,3826,54505,Boye Mafe,OLB,89,SEA,4,3,14,45,55,01:11:00,0.6303589739118445,5.303570513044127,181.42964285714285,239.5325,0.2817857142857143,0.02928571428571428,0.6492857142857142,1,0.9031804297396805,1
1,2022091200,3826,54618,Tariq Woolen,CB,89,SEA,4,3,14,45,55,01:11:00,1.792858973911844,19.07035622732984,192.30714285714285,271.7471428571429,0.5039285714285714,0.05178571428571429,0.7196428571428571,0,0.0569256990273188,0
1,2022091113,65,38588,Lavonte David,ILB,56,TB,1,1,10,14,86,14:56:00,7.697893516139009,0.573157208091342,143.81368421052633,259.0121052631579,0,0.0031578947368421,5.263157894736842e-4,0,0.0049313712175831515,0
1,2022091113,65,38619,Akiem Hicks,DT,56,TB,1,1,10,14,86,14:56:00,3.975788252981114,-1.1342112129612902,255.23684210526315,299.68368421052634,0.09842105263157896,0.01421052631578947,0.13315789473684211,1,0.9687710805533226,1
1,2022091113,65,40031,Logan Ryan,FS,56,TB,1,1,10,14,86,14:56:00,19.021577726665324,-1.867369107698132,120.95052631578947,277.1405263157895,0.45421052631578945,0.04473684210526316,0.5652631578947368,0,6.470399169855193e-7,0
1,2022091113,65,41915,Shaquil Barrett,OLB,56,TB,1,1,10,14,86,14:56:00,4.060525095086378,5.770525629143973,289.5236842105263,260.74894736842106,0.07789473684210527,0.01105263157894736,0.2615789473684211,1,0.44083279440195405,0
1,2022091113,65,46081,Vita Vea,NT,56,TB,1,1,10,14,86,14:56:00,4.250525095086377,1.8884203659860797,53.04263157894737,208.17368421052632,5.263157894736842e-4,0.00263157894736842,0.00263157894736842,1,0.8868592139163731,1
1,2022091113,65,46132,Carlton Davis,CB,56,TB,1,1,10,14,86,14:56:00,13.01789351613901,-18.398948055066555,131.51,316.9378947368421,0.4442105263157895,0.04631578947368421,0.4936842105263158,0,6.051152028799879e-6,0
1,2022091113,65,47788,Devin White,ILB,56,TB,1,1,10,14,86,14:56:00,7.15526193719164,-3.948948055066553,124.12473684210526,321.8905263157895,0.5873684210526315,0.05736842105263158,0.8705263157894737,0,0.006512249772225917,0
1,2022091113,65,47877,Jamel Dean,CB,56,TB,1,1,10,14,86,14:56:00,8.772630358244271,10.422630892301868,220.66052631578947,237.34421052631575,1.681578947368421,0.16789473684210526,0.4089473684210526,0,1.9909374331935885e-4,0
1,2022091113,65,47882,Mike Edwards,FS,56,TB,1,1,10,14,86,14:56:00,8.880525095086378,3.978946681775552,110.56263157894738,281.9784210526316,1.038421052631579,0.1036842105263158,0.9142105263157896,0,0.0011985871679901958,0
1,2022091113,65,52453,Antoine Winfield,FS,56,TB,1,1,10,14,86,14:56:00,5.199998779296904,-11.823684897171816,206.1915789473684,268.8821052631579,0.27421052631578946,0.02789473684210526,0.6463157894736842,0,0.0296810187435209,0
1,2022091113,65,53461,Joe Tryon,OLB,56,TB,1,1,10,14,86,14:56:00,4.316314568770585,-5.786316476119185,200.16,146.15736842105264,0.02368421052631579,0.01842105263157895,0.09,1,0.4517252313176507,0
1,2022091113,224,38588,Lavonte David,ILB,83,TB,1,1,10,42,42,11:10:00,4.385285103934117,-7.984000381469702,177.65014285714287,233.46085714285715,2.1838571428571427,0.21957142857142856,1.0114285714285711,0,0.07532284082539714,0
1,2022091113,224,38619,Akiem Hicks,DT,83,TB,1,1,10,42,42,11:10:00,1.3901422467912592,-2.618000381469702,244.93285714285713,294.064,0.1977142857142857,0.02028571428571428,0.2377142857142857,1,0.9943763050794721,1
1,2022091113,224,40074,William Gholston,DE,83,TB,1,1,10,42,42,11:10:00,1.6195708182198305,3.364713904244584,183.91028571428572,268.315,0.1407142857142857,0.01857142857142857,0.1707142857142857,1,0.9571818472403302,1
1,2022091113,224,42560,Rakeem Nunez-Roches,NT,83,TB,1,1,10,42,42,11:10:00,1.2327136753626875,0.8651424756731553,250.0077142857143,271.2807142857143,0.08471428571428571,0.01314285714285714,0.09757142857142856,1,0.9954943325197899,1
1,2022091113,224,43354,Carl Nassib,OLB,83,TB,1,1,10,42,42,11:10:00,1.5707136753626874,-6.994428952898273,257.6142857142857,286.3572857142857,0.5682857142857143,0.05985714285714286,0.5412857142857143,1,0.8118264984729902,1
1,2022091113,224,46132,Carlton Davis,CB,83,TB,1,1,10,42,42,11:10:00,1.3532851039341165,-12.01914323861256,240.30714285714285,211.49142857142857,0.984,0.09971428571428571,0.7751428571428571,0,0.06976864520055755,0
